Student_ID,Roll_Number,Full_Name,Gender,Branch,Section,CGPA,SGPA,Backlogs,Sem_Status,Skills,Certifications_Count,Internship_Count,Eligible_For_Placements,Placement_Status
STU0554,22311A1214,Uday Chopra,Male,IT,B,8.02,7.56,0,PASS,"REST APIs, AWS, Java, SQL, Python, Node.js",3,0,Yes,Placed
STU0555,22311A1215,Kalyani Rao,Female,IT,A,6.57,6.86,0,PASS,"AWS, React",0,0,Yes,Not Placed
STU0556,22311A1216,Pratyusha Venkatesh,Female,IT,B,6.64,6.63,3,FAIL,"Web Development, Angular, SQL, REST APIs",2,0,No,Not Placed
STU0557,22311A1217,Rahul Pillai,Male,IT,A,4.77,5.31,2,FAIL,"Power BI, Web Development, Git",0,0,No,Not Placed
STU0558,22311A1218,Chaitanya Waghmare,Female,IT,B,6.15,5.57,0,PASS,"SQL, Angular, React",1,0,Yes,Not Placed
STU0559,22311A1219,Kalyani Joshi,Female,IT,A,8.54,9.33,0,PASS,"Java, React, SQL, Node.js, AWS, Git",3,2,Yes,Placed
STU0560,22311A1220,Jyothi Saidulu,Female,IT,B,6.53,7.21,0,PASS,"Angular, Web Development, Git, Python, REST APIs, Power BI",1,1,Yes,Not Placed
STU0561,22311A1221,Isha Shah,Female,IT,A,7.06,6.88,0,PASS,"Angular, Python, Web Development",4,1,Yes,Placed
STU0562,22311A1222,Madhuri Saidulu,Female,IT,B,9.65,9.45,0,PASS,"Web Development, Node.js",4,1,Yes,Placed
STU0563,22311A1223,Anjali Ramaiah,Female,IT,A,7.81,7.94,0,PASS,"SQL, Docker",1,2,Yes,Placed
STU0564,22311A1224,Gayathri Lakshmi,Female,IT,B,6.05,6.56,0,PASS,"SQL, AWS, Docker, React, Java, Node.js",0,0,Yes,Not Placed
STU0565,22311A1225,Yashwanth Chandrasekhar,Male,IT,A,7.79,7.86,1,FAIL,"AWS, REST APIs, Java, Docker",4,1,Yes,Placed
STU0566,22311A1226,Shashank Patil,Male,IT,B,7.07,7.67,1,FAIL,"Power BI, Git, Java, Angular",2,0,Yes,Not Placed
STU0567,22311A1227,Balaji Chandrasekhar,Male,IT,A,6.7,6.76,0,PASS,"Python, REST APIs, Git",1,0,Yes,Not Placed
STU0568,22311A1228,Revanth Tiwari,Male,IT,B,9.59,9.56,0,PASS,"SQL, AWS",6,1,Yes,Placed
STU0569,22311A1229,Rekha Venkatarao,Female,IT,A,7.56,7.85,0,PASS,"Angular, AWS",4,1,Yes,Placed
STU0570,22311A1230,Ananya Kadam,Female,IT,B,9.26,9.3,0,PASS,"React, Web Development, Power BI",6,3,Yes,Placed
STU0571,22311A1231,Akash Krishnan,Male,IT,A,9.59,10.0,0,PASS,"Web Development, AWS, Java, Angular, React, Node.js",4,3,Yes,Placed
STU0572,22311A1232,Suraj Jagadeesh,Male,IT,B,9.11,9.31,0,PASS,"Java, React, Web Development, AWS",4,1,Yes,Placed
STU0573,22311A1233,Goutham Reddy,Male,IT,A,7.13,6.93,0,PASS,"Node.js, Java, Angular",2,1,Yes,Placed
STU0574,22311A1234,Lokesh Bansal,Male,IT,B,7.62,8.15,0,PASS,"Docker, Angular, Power BI, SQL, Java",1,0,Yes,Placed
STU0575,22311A1235,Madhuri Gupta,Female,IT,A,9.1,8.59,0,PASS,"Angular, Power BI",2,1,Yes,Placed
STU0576,22311A1236,Lavanya Reddy,Female,IT,B,9.49,9.95,0,PASS,"AWS, Node.js, Angular, Power BI, Git, REST APIs",3,2,Yes,Placed
STU0577,22311A1237,Suraj Varma,Male,IT,A,8.87,8.83,0,PASS,"Python, Power BI, SQL",6,2,Yes,Placed
STU0578,22311A1238,Uday Thakur,Male,IT,B,9.66,9.06,0,PASS,"Python, Angular, Node.js, REST APIs",4,3,Yes,Placed
STU0579,22311A1239,Zuber Mukherjee,Male,IT,A,7.14,7.84,2,FAIL,"REST APIs, AWS",3,1,Yes,Placed
STU0580,22311A1240,Omkar Ghosh,Male,IT,B,4.75,4.27,5,FAIL,"Docker, Java, REST APIs, SQL, Power BI, Node.js",1,0,No,Not Placed
STU0581,22311A1241,Ankita Nair,Female,IT,A,7.89,7.75,0,PASS,"Web Development, React, Docker, SQL",2,2,Yes,Placed
STU0582,22311A1242,Goutham Nair,Male,IT,B,7.36,8.05,0,PASS,"AWS, REST APIs, Git, Angular",2,0,Yes,Not Placed
STU0583,22311A1243,Bhavana Krishnan,Female,IT,A,9.12,9.03,0,PASS,"AWS, Power BI, Python, React",2,3,Yes,Placed
STU0584,22311A1244,Ritesh Shah,Male,IT,B,9.52,9.76,0,PASS,"SQL, AWS, Python",6,2,Yes,Placed
STU0585,22311A1245,Namratha Raghunath,Female,IT,A,9.15,9.48,0,PASS,"Power BI, Node.js",4,3,Yes,Placed
STU0586,22311A1246,Mahesh Bhuvanesh,Male,IT,B,9.5,9.89,0,PASS,"Python, Node.js, Java, Web Development, Git",2,1,Yes,Placed
STU0587,22311A1247,Pavan Balakrishna,Male,IT,A,9.55,9.42,0,PASS,"Node.js, AWS, Angular, SQL, React",4,3,Yes,Placed
STU0588,22311A1248,Sandeep Tiwari,Male,IT,B,9.05,9.76,0,PASS,"Docker, Angular, Java, Power BI",5,3,Yes,Placed
STU0589,22311A1249,Nikhil Lakshmi,Male,IT,A,8.73,8.94,0,PASS,"AWS, REST APIs, Java",2,1,Yes,Placed
STU0590,22311A1250,Shravya Nayak,Female,IT,B,6.02,5.89,0,PASS,"Angular, AWS, Web Development",0,0,Yes,Not Placed
STU0591,22311A1251,Yashas Nayak,Male,IT,A,9.66,10.0,0,PASS,"React, Angular, Docker, Node.js, Python",2,1,Yes,Placed
STU0592,22311A1252,Shreya Roy,Female,IT,B,9.69,9.22,0,PASS,"Java, AWS, Docker, Angular, React, Power BI",3,1,Yes,Placed
STU0593,22311A1253,Deepika Mandal,Female,IT,A,7.33,7.48,1,FAIL,"SQL, Git, Power BI, Angular, REST APIs",2,2,Yes,Placed
STU0594,22311A1254,Ravi Devi,Male,IT,B,4.67,4.51,1,FAIL,"Web Development, Angular, Java, SQL, React, AWS",1,0,No,Not Placed
STU0595,22311A1255,Mounika Kadam,Female,IT,A,6.48,6.8,0,PASS,"Git, React",1,0,Yes,Not Placed
STU0596,22311A1256,Prudhvi Biswas,Male,IT,B,9.69,10.0,0,PASS,"Web Development, Python",3,1,Yes,Placed
STU0597,22311A1257,Padmaja Anjaiah,Female,IT,A,7.04,6.62,0,PASS,"Git, React",3,1,Yes,Placed
STU0598,22311A1258,Shiva Malhotra,Male,IT,B,7.54,7.69,0,PASS,"Angular, REST APIs, Web Development, Node.js",2,1,Yes,Placed
STU0599,22311A1259,Lavanya Agarwal,Female,IT,A,6.91,7.05,0,PASS,"SQL, Node.js, REST APIs, Angular, Git",1,0,Yes,Not Placed
STU0600,22311A1260,Vignesh Kumar,Male,IT,B,7.93,8.43,0,PASS,"REST APIs, React, Power BI, Docker, SQL, Angular",3,1,Yes,Placed
STU0601,22311A1261,Sandeep Natarajan,Male,IT,A,7.92,7.87,0,PASS,"Git, Power BI, AWS, Docker, Java, REST APIs",1,1,Yes,Placed
STU0602,22311A1262,Manoj Yadav,Male,IT,B,7.59,8.35,0,PASS,"Angular, Power BI, AWS",4,0,Yes,Placed
STU0603,22311A1263,Chandra Ghosh,Male,IT,A,9.92,9.64,0,PASS,"React, AWS",4,1,Yes,Placed
STU0604,22311A1264,Ganesh Sekhar,Male,IT,B,5.56,6.0,1,FAIL,"Python, AWS, Git, Java, Docker",0,0,No,Not Placed
STU0605,22311A1265,Qasim Prasad,Male,IT,A,9.71,10.0,0,PASS,"Web Development, Angular, Git, Python",6,2,Yes,Placed
STU0606,22311A1266,Pranav Das,Male,IT,B,7.03,6.5,0,PASS,"Node.js, SQL, REST APIs",2,2,Yes,Placed
STU0607,22311A1267,Mahesh Raghunath,Male,IT,A,7.61,7.81,0,PASS,"Angular, Git, Python, Docker",4,0,Yes,Placed
STU0608,22311A1268,Sai Bhargav,Female,IT,B,5.85,6.26,0,PASS,"SQL, AWS",0,0,No,Not Placed
STU0609,22311A1269,Praveen Joshi,Male,IT,A,7.48,7.2,0,PASS,"Node.js, AWS, Java, Git",3,0,Yes,Not Placed
STU0610,22311A1270,Abhishek Shetty,Male,IT,B,7.83,8.22,0,PASS,"Python, Java, AWS, Power BI",3,2,Yes,Placed
STU0611,22311A1271,Jhansi Chatterjee,Female,IT,A,7.23,7.32,0,PASS,"Node.js, AWS, Git",4,0,Yes,Placed
STU0612,22311A1272,Akhil Murthy,Male,IT,B,8.68,8.56,0,PASS,"REST APIs, Python, AWS, Docker, React, Java",5,1,Yes,Placed
STU0613,22311A1273,Uday Patil,Male,IT,A,6.67,6.44,0,PASS,"Web Development, Docker, SQL, Git, Java",0,1,Yes,Not Placed
STU0614,22311A1274,Praveen Mohan,Male,IT,B,6.79,6.39,0,PASS,"SQL, Python, AWS",0,0,Yes,Not Placed
STU0615,22311A1275,Suresh Das,Male,IT,A,9.3,9.08,0,PASS,"Node.js, AWS, Web Development, REST APIs",2,1,Yes,Placed
STU0616,22311A1276,Anjali Rathod,Female,IT,B,8.18,8.91,0,PASS,"SQL, REST APIs, Python, Git",2,0,Yes,Placed
STU0617,22311A1277,Harsha Das,Male,IT,A,7.38,6.9,0,PASS,"SQL, Python, Power BI, Web Development, Git, Node.js",4,2,Yes,Placed
STU0618,22311A1278,Tejaswini Jangam,Female,IT,B,9.15,8.73,0,PASS,"Git, React, REST APIs, Node.js, Power BI",5,3,Yes,Placed
STU0619,22311A1279,Shashank Gupta,Male,IT,A,9.17,8.95,0,PASS,"React, Python, Power BI",2,3,Yes,Placed
STU0620,22311A1280,Namratha Tiwari,Female,IT,B,8.44,8.55,0,PASS,"AWS, Power BI, React, Web Development, Java",1,0,Yes,Placed
STU0621,22311A1281,Charishma Kumar,Female,IT,A,9.53,9.35,0,PASS,"React, REST APIs, Git",2,1,Yes,Placed
STU0622,22311A1282,Tejaswini Sekhar,Female,IT,B,9.13,9.75,0,PASS,"Angular, Web Development",3,3,Yes,Placed
STU0623,22311A1283,Sreshta Pawar,Female,IT,A,7.92,8.56,0,PASS,"AWS, Power BI, React",3,2,Yes,Placed
STU0624,22311A1284,Akash Waghmare,Male,IT,B,7.96,8.11,1,FAIL,"SQL, AWS, React, Git, Web Development, Angular",4,0,Yes,Placed
STU0625,22311A1285,Vaishnavi Tiwari,Female,IT,A,9.9,9.43,0,PASS,"Docker, Java, Angular",3,3,Yes,Placed
STU0626,22311A1286,Ravi Chandrasekhar,Male,IT,B,4.24,3.89,2,FAIL,"Web Development, SQL, Java, Angular, AWS, Git",0,0,No,Not Placed
STU0627,22311A1287,Pranav Babu,Male,IT,A,9.02,9.58,0,PASS,"Java, Web Development",2,2,Yes,Placed
STU0628,22311A1288,Yamini Kumar,Female,IT,B,6.29,6.45,2,FAIL,"Web Development, Java",0,0,Yes,Not Placed
STU0629,22311A1289,Pradeep Jagadeesh,Male,IT,A,5.56,5.93,1,FAIL,"Python, REST APIs",0,0,No,Not Placed
STU0630,22311A1290,Revanth Yadav,Male,IT,B,4.34,4.06,2,FAIL,"Angular, React, Web Development, AWS",1,1,No,Not Placed
STU0631,22311A1291,Goutham Pillai,Male,IT,A,9.08,8.95,0,PASS,"SQL, Python, Power BI, Java",3,2,Yes,Placed
STU0632,22311A1292,Yashas Devi,Male,IT,B,6.17,5.99,2,FAIL,"SQL, React, Docker, Node.js",2,1,Yes,Placed
STU0633,22311A1293,Ganesh Reddy,Male,IT,A,8.15,8.18,0,PASS,"SQL, REST APIs, Power BI, AWS, React",2,0,Yes,Placed
STU0634,22311A1294,Ravi Mishra,Male,IT,B,9.6,9.89,0,PASS,"Angular, Web Development, AWS",5,3,Yes,Placed
STU0635,22311A1295,Qasim Sen,Male,IT,A,7.37,7.36,0,PASS,"REST APIs, SQL, Web Development",3,0,Yes,Placed
STU0636,22311A1296,Akhil Kadam,Male,IT,B,8.35,8.94,0,PASS,"React, Docker, Java",4,0,Yes,Placed
STU0637,22311A1297,Deepak Babu,Male,IT,A,7.6,7.97,0,PASS,"REST APIs, SQL",1,1,Yes,Not Placed
STU0638,22311A1298,Pradeep Naidu,Male,IT,B,5.75,5.17,2,FAIL,"Java, REST APIs, Docker, Angular, React",0,1,No,Not Placed
STU0639,22311A1299,Akash Chandrasekhar,Male,IT,A,6.14,6.39,0,PASS,"Python, AWS, Angular",1,1,Yes,Not Placed
STU0640,22311A12100,Venkat Ghosh,Male,IT,B,9.09,9.02,0,PASS,"REST APIs, Web Development, AWS",6,1,Yes,Placed
STU0641,22311A12101,Ishitha Singh,Female,IT,A,7.46,8.02,0,PASS,"Angular, AWS, Web Development, React",1,0,Yes,Not Placed
STU0642,22311A12102,Kousalya Bhargav,Female,IT,B,4.42,4.58,1,FAIL,"Python, React, Web Development, Git, Power BI, Node.js",2,0,No,Not Placed
STU0643,22311A12103,Uma Goud,Female,IT,A,6.97,7.69,0,PASS,"React, AWS, Git, Web Development",0,0,Yes,Not Placed
STU0644,22311A12104,Divya Iyer,Female,IT,B,9.78,9.21,0,PASS,"Docker, Power BI, Python, React, Java",3,3,Yes,Placed
STU0645,22311A12105,Harish Mohan,Male,IT,A,9.16,9.91,0,PASS,"REST APIs, Power BI, Git, Node.js, Docker, AWS",3,2,Yes,Placed
STU0646,22311A12106,Vidya Agarwal,Female,IT,B,5.07,5.43,2,FAIL,"Power BI, SQL, Java, Docker, Angular, AWS",0,1,No,Not Placed
STU0647,22311A12107,Sameera Nair,Female,IT,A,6.94,6.44,0,PASS,"SQL, REST APIs, Java, Docker",0,0,Yes,Not Placed
STU0648,22311A12108,Tanuja Chopra,Female,IT,B,5.62,5.82,0,PASS,"AWS, REST APIs, Power BI, Java",0,0,No,Not Placed
STU0649,22311A12109,Prudhvi Thakur,Male,IT,A,9.99,9.45,0,PASS,"REST APIs, Web Development",6,1,Yes,Placed
STU0650,22311A12110,Chaitanya Raghunath,Female,IT,B,8.87,9.21,0,PASS,"Docker, REST APIs, Git, Angular",2,1,Yes,Placed
STU0651,22311A12111,Chaitanya Tiwari,Female,IT,A,6.98,7.78,0,PASS,"SQL, React, Docker, Python, Java",2,0,Yes,Not Placed
STU0652,22311A12112,Uma Rao,Female,IT,B,7.71,8.22,1,FAIL,"Python, Web Development, REST APIs",4,0,Yes,Placed
STU0653,22311A12113,Girish Yadav,Male,IT,A,7.57,8.19,0,PASS,"Java, Python, SQL, AWS",3,2,Yes,Placed
STU0654,22311A12114,Jhansi Pawar,Female,IT,B,9.97,9.98,0,PASS,"AWS, Python, Git, Web Development, SQL, Node.js",6,3,Yes,Placed
STU0655,22311A12115,Ankita Saidulu,Female,IT,A,5.34,6.05,3,FAIL,"SQL, Angular, AWS, React",1,0,No,Not Placed
STU0656,22311A12116,Manoj Bansal,Male,IT,B,7.62,7.28,0,PASS,"Power BI, AWS, Web Development",3,0,Yes,Placed
STU0657,22311A12117,Bhargavi Kumar,Female,IT,A,6.96,7.51,0,PASS,"Angular, Docker, AWS, Power BI, Node.js",0,0,Yes,Not Placed
STU0658,22311A12118,Nithish Krishnan,Male,IT,B,7.33,6.96,0,PASS,"Angular, REST APIs, AWS, React",1,2,Yes,Placed
STU0659,22311A12119,Krishna Nair,Male,IT,A,7.24,7.69,2,FAIL,"Angular, Docker",1,1,Yes,Placed
STU0660,22311A12120,Srikar Das,Male,IT,B,7.78,8.51,0,PASS,"AWS, Angular, REST APIs, Python, Node.js",2,1,Yes,Placed
STU0661,22311A0401,Vishal Mehta,Male,ECE,A,6.41,5.86,0,PASS,"C++, Verilog, IoT, FPGA",0,0,Yes,Not Placed
STU0662,22311A0402,Teja Tiwari,Male,ECE,B,9.58,9.16,0,PASS,"Microcontrollers, Python, Signal Processing, IoT, FPGA",5,1,Yes,Placed
STU0663,22311A0403,Meghana Murthy,Female,ECE,C,9.63,9.39,0,PASS,"Python, IoT, MATLAB, VLSI, C++, Embedded C",5,1,Yes,Placed
STU0664,22311A0404,Xitij Patil,Male,ECE,D,5.06,5.75,1,FAIL,"Embedded C, Python, PCB Design, IoT, FPGA",0,1,No,Not Placed
STU0665,22311A0405,Tejaswini Ramaiah,Female,ECE,A,6.89,6.36,0,PASS,"FPGA, Embedded C, Verilog",2,0,Yes,Not Placed
STU0666,22311A0406,Mahesh Raju,Male,ECE,B,6.62,7.2,2,FAIL,"Signal Processing, VLSI, PCB Design",1,0,Yes,Not Placed
STU0667,22311A0407,Ganesh Lakshmi,Male,ECE,C,7.86,8.39,0,PASS,"Python, FPGA",1,0,Yes,Not Placed
STU0668,22311A0408,Pavani Chatterjee,Female,ECE,D,7.28,7.04,0,PASS,"Embedded C, C++, Microcontrollers, FPGA, Python, VLSI",3,0,Yes,Placed
STU0669,22311A0409,Nandini Babu,Female,ECE,A,9.48,10.0,0,PASS,"Microcontrollers, C++, Arduino, PCB Design",5,2,Yes,Placed
STU0670,22311A0410,Shiva Srinivas,Male,ECE,B,9.96,9.5,0,PASS,"Arduino, Python, MATLAB, PCB Design, Signal Processing, Verilog",5,3,Yes,Placed
STU0671,22311A0411,Prudhvi Raju,Male,ECE,C,9.63,9.12,0,PASS,"Embedded C, C++, Arduino",6,2,Yes,Placed
STU0672,22311A0412,Namratha Das,Female,ECE,D,5.68,5.53,2,FAIL,"MATLAB, VLSI, Microcontrollers, IoT",0,1,No,Not Placed
STU0673,22311A0413,Nandini Kumar,Female,ECE,A,9.23,8.72,0,PASS,"Verilog, MATLAB, C++, FPGA",2,3,Yes,Placed
STU0674,22311A0414,Varsha Singh,Female,ECE,B,9.81,9.49,0,PASS,"PCB Design, Microcontrollers",2,2,Yes,Placed
STU0675,22311A0415,Mahesh Bansal,Male,ECE,C,7.36,7.16,0,PASS,"Embedded C, PCB Design, Arduino, Python, Signal Processing, Microcontrollers",1,0,Yes,Not Placed
STU0676,22311A0416,Shravya Iyer,Female,ECE,D,6.98,6.86,0,PASS,"PCB Design, Verilog, Embedded C, Signal Processing",0,1,Yes,Not Placed
STU0677,22311A0417,Mahesh Thakur,Male,ECE,A,5.72,6.28,0,PASS,"Microcontrollers, Signal Processing, MATLAB, Python",0,1,No,Not Placed
STU0678,22311A0418,Qasim Reddy,Male,ECE,B,7.68,7.24,1,FAIL,"Arduino, IoT",4,0,Yes,Placed
STU0679,22311A0419,Divya Malhotra,Female,ECE,C,7.38,7.97,1,FAIL,"FPGA, VLSI, C++, Verilog, MATLAB",4,1,Yes,Placed
STU0680,22311A0420,Surya Chatterjee,Male,ECE,D,6.62,6.8,1,FAIL,"Microcontrollers, VLSI, FPGA",2,0,Yes,Not Placed
STU0681,22311A0421,Kalyani Kapoor,Female,ECE,A,6.81,7.04,0,PASS,"Arduino, PCB Design, Python, C++",0,0,Yes,Not Placed
STU0682,22311A0422,Ritesh Bansal,Male,ECE,B,8.28,7.91,0,PASS,"FPGA, VLSI, Python, PCB Design, Microcontrollers, IoT",1,0,Yes,Not Placed
STU0683,22311A0423,Ravi Natarajan,Male,ECE,C,4.99,5.02,2,FAIL,"VLSI, IoT, Signal Processing, MATLAB, Python, C++",1,0,No,Not Placed
STU0684,22311A0424,Madhuri Thakur,Female,ECE,D,9.29,9.25,0,PASS,"Arduino, C++, Verilog, PCB Design, Signal Processing, Embedded C",2,3,Yes,Placed
STU0685,22311A0425,Deepthi Das,Female,ECE,A,8.53,8.32,0,PASS,"Microcontrollers, Signal Processing, FPGA, Verilog, VLSI, PCB Design",4,2,Yes,Placed
STU0686,22311A0426,Lavanya Lakshmi,Female,ECE,B,9.09,9.19,0,PASS,"PCB Design, Arduino, MATLAB, Python, IoT, Microcontrollers",2,1,Yes,Placed
STU0687,22311A0427,Usha Malhotra,Female,ECE,C,5.97,5.84,0,PASS,"VLSI, Python, Embedded C, IoT",2,0,No,Not Placed
STU0688,22311A0428,Uday Bose,Male,ECE,D,9.84,9.98,0,PASS,"Python, VLSI, FPGA",4,3,Yes,Placed
STU0689,22311A0429,Shreya Pawar,Female,ECE,A,9.01,8.9,0,PASS,"C++, FPGA, Verilog, PCB Design",2,2,Yes,Placed
STU0690,22311A0430,Akhil Yadav,Male,ECE,B,8.5,8.24,0,PASS,"IoT, MATLAB, VLSI, FPGA, Signal Processing",2,2,Yes,Placed
STU0691,22311A0431,Roshan Bansal,Male,ECE,C,7.87,7.76,0,PASS,"Signal Processing, Arduino, FPGA, MATLAB, Embedded C, Verilog",3,2,Yes,Placed
STU0692,22311A0432,Lavanya Malhotra,Female,ECE,D,6.67,6.08,2,FAIL,"PCB Design, FPGA, Python",1,0,Yes,Not Placed
STU0693,22311A0433,Pradeep Balakrishna,Male,ECE,A,5.79,5.83,0,PASS,"VLSI, Embedded C, PCB Design, Arduino, FPGA, MATLAB",0,1,No,Not Placed
STU0694,22311A0434,Divya Pawar,Female,ECE,B,9.56,10.0,0,PASS,"Python, MATLAB, Signal Processing, VLSI",4,1,Yes,Placed
STU0695,22311A0435,Pavani Ramaiah,Female,ECE,C,7.95,7.49,0,PASS,"Verilog, Arduino, Python, Signal Processing",3,2,Yes,Placed
STU0696,22311A0436,Kousalya Venkatesh,Female,ECE,D,6.96,6.78,2,FAIL,"C++, Python, Signal Processing, Verilog, VLSI",0,0,Yes,Not Placed
STU0697,22311A0437,Bhargavi Waghmare,Female,ECE,A,7.12,6.56,0,PASS,"VLSI, Python, Verilog, Arduino, MATLAB",3,0,Yes,Placed
STU0698,22311A0438,Umesh Raghunath,Male,ECE,B,7.51,7.56,0,PASS,"PCB Design, Embedded C, VLSI, FPGA, Arduino, Signal Processing",1,0,Yes,Not Placed
STU0699,22311A0439,Manasa Chatterjee,Female,ECE,C,7.38,7.5,0,PASS,"C++, Python, Microcontrollers",4,0,Yes,Placed
STU0700,22311A0440,Praveen Balakrishna,Male,ECE,D,9.62,9.3,0,PASS,"Embedded C, Python",6,1,Yes,Placed
STU0701,22311A0441,Uday Lakshmi,Male,ECE,A,6.01,5.96,3,FAIL,"Signal Processing, PCB Design, Python, MATLAB",1,0,No,Not Placed
STU0702,22311A0442,Abhishek Prasad,Male,ECE,B,7.73,8.05,0,PASS,"MATLAB, PCB Design, FPGA, Arduino, C++, IoT",1,2,Yes,Placed
STU0703,22311A0443,Vignesh Tiwari,Male,ECE,C,9.15,8.95,0,PASS,"Verilog, Signal Processing",2,3,Yes,Placed
STU0704,22311A0444,Sreshta Chopra,Female,ECE,D,5.36,6.11,3,FAIL,"Arduino, Embedded C, Python, IoT, MATLAB",0,1,No,Not Placed
STU0705,22311A0445,Dinesh Nayak,Male,ECE,A,9.72,10.0,0,PASS,"FPGA, Arduino, Signal Processing, VLSI",5,2,Yes,Placed
STU0706,22311A0446,Zuber Devi,Male,ECE,B,9.13,8.98,0,PASS,"IoT, Verilog, FPGA, Signal Processing, VLSI, Embedded C",2,3,Yes,Placed
STU0707,22311A0447,Chaitanya Raju,Female,ECE,C,6.85,7.33,2,FAIL,"VLSI, Python, Signal Processing",1,0,Yes,Not Placed
STU0708,22311A0448,Vidya Venkatarao,Female,ECE,D,7.65,7.9,0,PASS,"IoT, VLSI, PCB Design",4,0,Yes,Placed
STU0709,22311A0449,Teja Venkatesh,Male,ECE,A,8.74,8.75,0,PASS,"MATLAB, VLSI, Verilog, Embedded C, FPGA, PCB Design",2,1,Yes,Placed
STU0710,22311A0450,Harsha Joshi,Male,ECE,B,7.52,8.26,0,PASS,"PCB Design, MATLAB, FPGA, Microcontrollers, IoT, Python",2,2,Yes,Placed
STU0711,22311A0451,Suraj Singh,Male,ECE,C,6.02,5.56,0,PASS,"Verilog, C++",0,0,Yes,Not Placed
STU0712,22311A0452,Varun Mishra,Male,ECE,D,6.37,7.13,0,PASS,"MATLAB, C++, Verilog, FPGA, Arduino, Microcontrollers",1,0,Yes,Not Placed
STU0713,22311A0453,Waseem Bose,Male,ECE,A,8.42,8.1,0,PASS,"Python, MATLAB",3,2,Yes,Placed
STU0714,22311A0454,Deepak Sekhar,Male,ECE,B,9.84,10.0,0,PASS,"VLSI, Signal Processing, Verilog, Microcontrollers",6,2,Yes,Placed
STU0715,22311A0455,Vikram Goud,Male,ECE,C,7.03,7.1,1,FAIL,"Embedded C, Microcontrollers, FPGA",2,1,Yes,Not Placed
STU0716,22311A0456,Akhil Paul,Male,ECE,D,6.69,7.07,0,PASS,"PCB Design, VLSI",2,1,Yes,Not Placed
STU0717,22311A0457,Jhansi Jangam,Female,ECE,A,5.73,5.95,0,PASS,"Verilog, Embedded C, FPGA, MATLAB, Microcontrollers, PCB Design",0,0,No,Not Placed
STU0718,22311A0458,Nandini Pawar,Female,ECE,B,8.4,8.72,0,PASS,"Arduino, C++",2,1,Yes,Placed
STU0719,22311A0459,Nitin Das,Male,ECE,C,7.33,7.95,0,PASS,"IoT, C++, FPGA, VLSI",1,0,Yes,Not Placed
STU0720,22311A0460,Goutham Bhuvanesh,Male,ECE,D,9.3,9.47,0,PASS,"IoT, Python",2,1,Yes,Placed
STU0721,22311A0461,Balaji Krishnan,Male,ECE,A,5.25,5.03,3,FAIL,"VLSI, Embedded C, Arduino, Signal Processing",0,1,No,Not Placed
STU0722,22311A0462,Bharath Das,Male,ECE,B,6.58,6.41,0,PASS,"Embedded C, Verilog, IoT, Arduino",1,0,Yes,Not Placed
STU0723,22311A0463,Hemanth Agarwal,Male,ECE,C,9.81,9.98,0,PASS,"C++, PCB Design, Signal Processing, Microcontrollers",4,1,Yes,Placed
STU0724,22311A0464,Chandra Sekhar,Male,ECE,D,6.3,7.03,0,PASS,"C++, Arduino, IoT",1,0,Yes,Not Placed
STU0725,22311A0465,Madhuri Venkatarao,Female,ECE,A,8.57,8.42,0,PASS,"Python, PCB Design, FPGA, Embedded C",5,1,Yes,Placed
STU0726,22311A0466,Nitin Chatterjee,Male,ECE,B,7.37,6.88,1,FAIL,"IoT, VLSI, PCB Design, Python, Arduino, Signal Processing",3,0,Yes,Placed
STU0727,22311A0467,Suresh Nayak,Male,ECE,C,6.67,6.12,0,PASS,"Verilog, IoT, Embedded C, C++, MATLAB",0,1,Yes,Not Placed
STU0728,22311A0468,Lasya Sharma,Female,ECE,D,7.58,7.82,0,PASS,"C++, PCB Design",1,1,Yes,Not Placed
STU0729,22311A0469,Nandini Thakur,Female,ECE,A,7.14,6.94,0,PASS,"IoT, Microcontrollers, Signal Processing, FPGA, PCB Design, Python",1,0,Yes,Not Placed
STU0730,22311A0470,Gayathri Naidu,Female,ECE,B,7.57,8.01,0,PASS,"MATLAB, Signal Processing, Verilog, Embedded C",2,1,Yes,Placed
STU0731,22311A0471,Girish Singh,Male,ECE,C,9.63,10.0,0,PASS,"Microcontrollers, VLSI, C++, Embedded C, PCB Design, IoT",6,3,Yes,Placed
STU0732,22311A0472,Vikram Srinivas,Male,ECE,D,6.86,7.33,0,PASS,"IoT, VLSI, MATLAB, PCB Design, Signal Processing",0,0,Yes,Not Placed
STU0733,22311A0473,Harsha Chatterjee,Male,ECE,A,7.35,7.91,0,PASS,"MATLAB, Signal Processing, Verilog, Python, Arduino, FPGA",3,0,Yes,Placed
STU0734,22311A0474,Ranjitha Mehta,Female,ECE,B,5.99,6.62,0,PASS,"PCB Design, Embedded C, Python",0,0,No,Not Placed
STU0735,22311A0475,Dhanush Iyer,Male,ECE,C,5.93,6.3,4,FAIL,"C++, Microcontrollers, Signal Processing",2,0,No,Not Placed
STU0736,22311A0476,Teja Sekhar,Male,ECE,D,6.4,7.06,1,FAIL,"VLSI, Embedded C, Microcontrollers, IoT, PCB Design, MATLAB",1,1,Yes,Not Placed
STU0737,22311A0477,Eshwar Babu,Male,ECE,A,9.51,9.12,0,PASS,"Verilog, Microcontrollers",4,3,Yes,Placed
STU0738,22311A0478,Suraj Rathod,Male,ECE,B,9.1,8.92,0,PASS,"Embedded C, Verilog, C++, FPGA",6,3,Yes,Placed
